id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
147283,Yemen,YEM,15.22245,44.086739,"[15.22245, 44.086739]",Recommended figure,Disaster,total,63,2024-04-30,2024-04-01,2024-04-30,2024,23937,Yemen: Flood - Sana'a - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Bani Mattar District, Sana'a Governorate, Yemen; Bani Mattar District, Sana'a Governorate, Yemen","15.22245, 44.086739; 15.22245, 44.086739",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.549328Z,"Yemen: 63 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 9 households were displaced from Bani Mattar District to Bani Mattar District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147282,Yemen,YEM,16.877001,43.52499,"[16.877001, 43.52499]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23936,Yemen: Flood - Sa'dah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Saqayn, Sa'dah Governorate, Yemen; Saqayn, Sa'dah Governorate, Yemen","16.877001, 43.52499; 16.877001, 43.52499",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.495871Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Saqayn to Saqayn due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147281,Yemen,YEM,16.884991,43.68325,"[16.884991, 43.68325]",Recommended figure,Disaster,total,406,2024-04-30,2024-04-01,2024-04-30,2024,23936,Yemen: Flood - Sa'dah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Sahar, Sa'dah Governorate, Yemen; Sahar, Sa'dah Governorate, Yemen","16.884991, 43.68325; 16.884991, 43.68325",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.445420Z,"Yemen: 406 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 58 households were displaced from Sahar to Sahar due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147280,Yemen,YEM,16.940929,43.763031,"[16.940929, 43.763031]",Recommended figure,Disaster,total,371,2024-04-30,2024-04-01,2024-04-30,2024,23936,Yemen: Flood - Sa'dah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Sa'dah, Sa'dah Governorate, Yemen; Sa'dah, Sa'dah Governorate, Yemen","16.940929, 43.763031; 16.940929, 43.763031",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.389641Z,"Yemen: 371 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 53 households were displaced from Sa'dah to Sa'dah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147279,Yemen,YEM,16.9038,43.56485,"[16.9038, 43.56485]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23936,Yemen: Flood - Sa'dah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Razikh, Sa'dah Governorate, Yemen; Sa'dah, Sa'dah Governorate, Yemen","16.866671, 43.366669; 16.940929, 43.763031",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:29.324884Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Razikh to Sa'dah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147277,Yemen,YEM,17.07066,43.57534,"[17.07066, 43.57534]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23936,Yemen: Flood - Sa'dah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Majz, Sa'dah Governorate, Yemen; Majz, Sa'dah Governorate, Yemen","17.07066, 43.57534; 17.07066, 43.57534",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:27.427545Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Majz to Majz due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147276,Yemen,YEM,15.41567,45.303421,"[15.41567, 45.303421]",Recommended figure,Disaster,total,70,2024-04-30,2024-04-01,2024-04-30,2024,23935,Yemen: Flood - Ma'rib - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Madinat Marib, Marib Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.41567, 45.303421; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:27.372448Z,"Yemen: 70 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 10 households were displaced from Madinat Marib to Madinat Marib due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147275,Yemen,YEM,15.45788,45.323021,"[15.45788, 45.323021]",Recommended figure,Disaster,total,84,2024-04-30,2024-04-01,2024-04-30,2024,23935,Yemen: Flood - Ma'rib - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Marib, Marib Governorate, Yemen; Marib, Marib Governorate, Yemen","15.45788, 45.323021; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:27.317490Z,"Yemen: 84 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 12 households were displaced from Marib to Marib due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147274,Yemen,YEM,15.39807,44.747261,"[15.39807, 44.747261]",Recommended figure,Disaster,total,98,2024-04-30,2024-04-01,2024-04-30,2024,23935,Yemen: Flood - Ma'rib - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Bidbadah, Marib Governorate, Yemen; Bidbadah, Marib Governorate, Yemen","15.39807, 44.747261; 15.39807, 44.747261",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:27.264180Z,"Yemen: 98 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 14 households were displaced from Bidbadah to Bidbadah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147273,Yemen,YEM,15.82102,43.335529,"[15.82102, 43.335529]",Recommended figure,Disaster,total,21,2024-04-30,2024-04-01,2024-04-30,2024,23934,Yemen: Flood - Hajjah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Kuaydinah, Hajjah Governorate, Yemen; Kuaydinah, Hajjah Governorate, Yemen","15.82102, 43.335529; 15.82102, 43.335529",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:27.200193Z,"Yemen: 21 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 3 households were displaced from Kuaydinah to Kuaydinah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147272,Yemen,YEM,16.208920499999998,43.152479,"[16.208920499999998, 43.152479]",Recommended figure,Disaster,total,14,2024-04-30,2024-04-01,2024-04-30,2024,23934,Yemen: Flood - Hajjah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Abs, Hajjah Governorate, Yemen; Harad, Hajjah Governorate, Yemen","16.002951, 43.197239; 16.41489, 43.107719",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-03T10:07:27.146726Z,"Yemen: 14 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 2 households were displaced from Harad to Abs due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147271,Yemen,YEM,15.197885,43.4123685,"[15.197885, 43.4123685]",Recommended figure,Disaster,total,14,2024-04-30,2024-04-01,2024-04-30,2024,23934,Yemen: Flood - Hajjah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Az Zuhrah, Al Hudaydah Governorate, Yemen; Harad, Hajjah Governorate, Yemen","13.98088, 43.717018; 16.41489, 43.107719",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-03T10:07:27.092398Z,"Yemen: 14 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 2 households were displaced from Harad to Az Zuhrah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147270,Yemen,YEM,15.977035,43.0105895,"[15.977035, 43.0105895]",Recommended figure,Disaster,total,7,2024-04-30,2024-04-01,2024-04-30,2024,23934,Yemen: Flood - Hajjah - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Al Awlah, Al Hudaydah Governorate, Yemen; Harad, Hajjah Governorate, Yemen","15.53918, 42.91346; 16.41489, 43.107719",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-05-03T10:07:27.038152Z,"Yemen: 7 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), one household was displaced from Harad to Al Awlah due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147269,Yemen,YEM,14.98512,43.525299,"[14.98512, 43.525299]",Recommended figure,Disaster,total,630,2024-04-30,2024-04-01,2024-04-30,2024,23933,Yemen: Flood - Hadramawt - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Wadi al Ayn, Al Hudaydah Governorate, Yemen; Wadi al Ayn, Al Hudaydah Governorate, Yemen","14.98512, 43.525299; 14.98512, 43.525299",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:26.969757Z,"Yemen: 630 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 90 households were displaced from Wadi al Ayn to Wadi al Ayn due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147268,Yemen,YEM,16.13504,48.768799,"[16.13504, 48.768799]",Recommended figure,Disaster,total,2457,2024-04-30,2024-04-01,2024-04-30,2024,23933,Yemen: Flood - Hadramawt - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Seiyun District, Hadramaut Governorate, Yemen; Seiyun District, Hadramaut Governorate, Yemen","16.13504, 48.768799; 16.13504, 48.768799",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:26.910248Z,"Yemen: 2,457 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 351 households were displaced from Seiyun District to Seiyun District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147267,Yemen,YEM,14.90697,49.617519,"[14.90697, 49.617519]",Recommended figure,Disaster,total,1239,2024-04-30,2024-04-01,2024-04-30,2024,23933,Yemen: Flood - Hadramawt - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Shihr District, Hadramaut Governorate, Yemen; Shihr District, Hadramaut Governorate, Yemen","14.90697, 49.617519; 14.90697, 49.617519",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:26.855129Z,"Yemen: 1,239 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 177 households were displaced from Shihr District to Shihr District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147266,Yemen,YEM,15.99825,48.243622,"[15.99825, 48.243622]",Recommended figure,Disaster,total,322,2024-04-30,2024-04-01,2024-04-30,2024,23933,Yemen: Flood - Hadramawt - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Al Qatn District, Hadramaut Governorate, Yemen; Al Qatn District, Hadramaut Governorate, Yemen","15.99825, 48.243622; 15.99825, 48.243622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:26.791713Z,"Yemen: 322 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 46 households were displaced from Al Qatn District to Al Qatn District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147265,Yemen,YEM,14.52474,49.068508,"[14.52474, 49.068508]",Recommended figure,Disaster,total,1519,2024-04-30,2024-04-01,2024-04-30,2024,23933,Yemen: Flood - Hadramawt - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Mukalla City District, Hadramaut Governorate, Yemen; Mukalla City District, Hadramaut Governorate, Yemen","14.52474, 49.068508; 14.52474, 49.068508",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:26.735471Z,"Yemen: 1,519 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 217 households were displaced from Mukalla City District to Mukalla City District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
147264,Yemen,YEM,15.91602,47.277439,"[15.91602, 47.277439]",Recommended figure,Disaster,total,259,2024-04-30,2024-04-01,2024-04-30,2024,23933,Yemen: Flood - Hadramawt - 01/04/2024,,,2024-04-01,2024-04-30,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Al Abar District, Hadramaut Governorate, Yemen; Al Abar District, Hadramaut Governorate, Yemen","15.91602, 47.277439; 15.91602, 47.277439",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-05-03T10:07:26.667667Z,"Yemen: 259 displacements, 01 April - 30 April. According to UN Populations Fund (UNFPA), a total of 37 households were displaced from Al Abar District to Al Abar District due to flood between 01 April and 30 April.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
